Frame,Acquisition Time,Acquisition Time MDT,Cluster Count,Energy(Kev),Dose rate (uSv),SMALL_BLOB,HEAVY_TRACK,HEAVY_BLOB,MEDIUM_BLOB,STRAIGHT_TRACK,LIGHT_TRACK,Altitude,Dose
271,3:54:13 AM,8:54:13 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
272,3:54:19 AM,8:54:19 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
273,3:54:25 AM,8:54:25 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
274,3:54:31 AM,8:54:31 AM,3,307.74,0.00,2,0,0,0,0,1,4153,0.192276607
275,3:54:38 AM,8:54:38 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
276,3:54:44 AM,8:54:44 AM,1,625.10,0.01,0,0,0,0,0,1,4153,0.39056905
277,3:54:50 AM,8:54:50 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
278,3:54:56 AM,8:54:56 AM,1,565.82,0.01,0,0,0,0,0,1,4153,0.353530432
279,3:55:03 AM,8:55:03 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
280,3:55:09 AM,8:55:09 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
281,3:55:15 AM,8:55:15 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
282,3:55:22 AM,8:55:22 AM,1,56.59,0.00,1,0,0,0,0,0,4153,0.035356079
283,3:55:28 AM,8:55:28 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
284,3:55:34 AM,8:55:34 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
285,3:55:40 AM,8:55:40 AM,1,10.66,0.00,1,0,0,0,0,0,4153,0.006659557
286,3:55:47 AM,8:55:47 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
287,3:55:53 AM,8:55:53 AM,3,2108.46,0.02,2,0,0,0,1,0,4153,1.317380578
288,3:55:59 AM,8:55:59 AM,1,20.94,0.00,1,0,0,0,0,0,4153,0.013081039
289,3:56:05 AM,8:56:05 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
290,3:56:12 AM,8:56:12 AM,1,66.36,0.00,1,0,0,0,0,0,4153,0.041459687
291,3:56:18 AM,8:56:18 AM,4,773.03,0.01,2,0,0,0,0,2,4153,0.48299297
292,3:56:24 AM,8:56:24 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
293,3:56:31 AM,8:56:31 AM,2,250.06,0.00,2,0,0,0,0,0,4153,0.156238848
294,3:56:37 AM,8:56:37 AM,2,296.38,0.00,1,0,0,0,1,0,4153,0.185181127
295,3:56:43 AM,8:56:43 AM,2,443.97,0.00,1,0,0,0,0,1,4153,0.277393888
296,3:56:49 AM,8:56:49 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
297,3:56:56 AM,8:56:56 AM,1,235.80,0.00,1,0,0,0,0,0,4153,0.147330722
298,3:57:02 AM,8:57:02 AM,2,54.53,0.00,2,0,0,0,0,0,4153,0.034072305
299,3:57:08 AM,8:57:08 AM,2,752.70,0.01,1,0,0,0,0,1,4153,0.470290067
300,3:57:14 AM,8:57:14 AM,3,1313.25,0.01,1,0,0,0,1,1,4153,0.820529178
301,3:57:21 AM,8:57:21 AM,3,989.84,0.01,2,0,0,0,1,0,4153,0.618458095
302,3:57:27 AM,8:57:27 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
303,3:57:33 AM,8:57:33 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
304,3:57:40 AM,8:57:40 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
305,3:57:46 AM,8:57:46 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
306,3:57:52 AM,8:57:52 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
307,3:57:58 AM,8:57:58 AM,1,63.40,0.00,1,0,0,0,0,0,4153,0.039610337
308,3:58:05 AM,8:58:05 AM,1,333.16,0.00,0,0,0,0,0,1,4153,0.208163374
309,3:58:11 AM,8:58:11 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
310,3:58:17 AM,8:58:17 AM,2,199.46,0.00,2,0,0,0,0,0,4153,0.124625146
311,3:58:23 AM,8:58:23 AM,3,328.43,0.00,1,0,0,0,0,2,4153,0.205204004
312,3:58:30 AM,8:58:30 AM,3,104.52,0.00,3,0,0,0,0,0,4153,0.065303371
313,3:58:36 AM,8:58:36 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
314,3:58:42 AM,8:58:42 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
315,3:58:49 AM,8:58:49 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
316,3:58:55 AM,8:58:55 AM,2,476.43,0.00,1,0,0,0,0,1,4153,0.297677393
317,3:59:01 AM,8:59:01 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
318,3:59:07 AM,8:59:07 AM,2,100.35,0.00,2,0,0,0,0,0,4153,0.062700609
319,3:59:14 AM,8:59:14 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
320,3:59:20 AM,8:59:20 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
321,3:59:26 AM,8:59:26 AM,2,181.98,0.00,1,0,0,0,0,1,4153,0.113703879
322,3:59:32 AM,8:59:32 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
323,3:59:39 AM,8:59:39 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
324,3:59:45 AM,8:59:45 AM,1,44.70,0.00,1,0,0,0,0,0,4153,0.02793067
325,3:59:51 AM,8:59:51 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
326,3:59:58 AM,8:59:58 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
327,4:00:04 AM,9:00:04 AM,1,64.50,0.00,1,0,0,0,0,0,4153,0.040302483
328,4:00:10 AM,9:00:10 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
329,4:00:16 AM,9:00:16 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
330,4:00:23 AM,9:00:23 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
331,4:00:29 AM,9:00:29 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
332,4:00:35 AM,9:00:35 AM,2,637.95,0.01,0,0,0,0,0,2,4153,0.398599092
333,4:00:41 AM,9:00:41 AM,4,467.12,0.00,2,0,0,0,0,2,4153,0.291863125
334,4:00:48 AM,9:00:48 AM,1,96.28,0.00,1,0,0,0,0,0,4153,0.060153999
335,4:00:54 AM,9:00:54 AM,0,0.00,0.00,0,0,0,0,0,0,4153,0
336,4:01:00 AM,9:01:00 AM,0,0.00,0.00,0,0,0,0,0,0,4227.256,0
337,4:01:07 AM,9:01:07 AM,0,0.00,0.00,0,0,0,0,0,0,4301.512,0
338,4:01:13 AM,9:01:13 AM,4,727.03,0.01,2,0,0,0,1,1,4375.768,0.454253324
339,4:01:19 AM,9:01:19 AM,0,0.00,0.00,0,0,0,0,0,0,4450.024,0
340,4:01:25 AM,9:01:25 AM,1,14.80,0.00,1,0,0,0,0,0,4524.28,0.009245493
341,4:01:32 AM,9:01:32 AM,0,0.00,0.00,0,0,0,0,0,0,4598.536,0
342,4:01:38 AM,9:01:38 AM,0,0.00,0.00,0,0,0,0,0,0,4672.792,0
343,4:01:44 AM,9:01:44 AM,0,0.00,0.00,0,0,0,0,0,0,4747.048,0
344,4:01:51 AM,9:01:51 AM,0,0.00,0.00,0,0,0,0,0,0,4821.304,0
345,4:01:57 AM,9:01:57 AM,0,0.00,0.00,0,0,0,0,0,0,4895.56,0
346,4:02:03 AM,9:02:03 AM,0,0.00,0.00,0,0,0,0,0,0,4969.816,0
347,4:02:09 AM,9:02:09 AM,1,23.83,0.00,1,0,0,0,0,0,5044.072,0.014888043
348,4:02:16 AM,9:02:16 AM,0,0.00,0.00,0,0,0,0,0,0,5118.328,0
349,4:02:22 AM,9:02:22 AM,1,58.48,0.00,1,0,0,0,0,0,5192.584,0.036537446
350,4:02:28 AM,9:02:28 AM,1,30.52,0.00,1,0,0,0,0,0,5266.84,0.019066699
351,4:02:34 AM,9:02:34 AM,0,0.00,0.00,0,0,0,0,0,0,5341.096,0
352,4:02:41 AM,9:02:41 AM,0,0.00,0.00,0,0,0,0,0,0,5415.352,0
353,4:02:47 AM,9:02:47 AM,1,88.92,0.00,1,0,0,0,0,0,5489.608,0.055555689
354,4:02:53 AM,9:02:53 AM,2,496.12,0.01,1,0,0,0,0,1,5563.864,0.309981631
355,4:03:00 AM,9:03:00 AM,0,0.00,0.00,0,0,0,0,0,0,5638.12,0
356,4:03:06 AM,9:03:06 AM,1,27.36,0.00,1,0,0,0,0,0,5712.376,0.017091896
357,4:03:12 AM,9:03:12 AM,0,0.00,0.00,0,0,0,0,0,0,5786.632,0
358,4:03:18 AM,9:03:18 AM,1,7.94,0.00,1,0,0,0,0,0,5860.888,0.00496143
359,4:03:25 AM,9:03:25 AM,1,95.37,0.00,1,0,0,0,0,0,5935.144,0.05959037
360,4:03:31 AM,9:03:31 AM,1,235.40,0.00,0,0,0,0,0,1,6009.4,0.147080833
361,4:03:37 AM,9:03:37 AM,1,29.06,0.00,1,0,0,0,0,0,6083.656,0.018158655
362,4:03:43 AM,9:03:43 AM,1,195.56,0.00,0,0,0,0,1,0,6157.912,0.12218969
363,4:03:50 AM,9:03:50 AM,0,0.00,0.00,0,0,0,0,0,0,6232.168,0
364,4:03:56 AM,9:03:56 AM,0,0.00,0.00,0,0,0,0,0,0,6306.424,0
365,4:04:02 AM,9:04:02 AM,1,377.64,0.00,0,0,0,0,1,0,6380.68,0.235950944
366,4:04:09 AM,9:04:09 AM,1,301.00,0.00,0,0,0,0,1,0,6454.936,0.188068935
367,4:04:15 AM,9:04:15 AM,0,0.00,0.00,0,0,0,0,0,0,6529.192,0
368,4:04:21 AM,9:04:21 AM,1,159.83,0.00,1,0,0,0,0,0,6603.448,0.099864836
369,4:04:27 AM,9:04:27 AM,2,416.21,0.00,1,0,0,0,0,1,6677.704,0.260050054
370,4:04:34 AM,9:04:34 AM,3,833.06,0.01,1,0,0,0,1,1,6751.96,0.520500127
371,4:04:40 AM,9:04:40 AM,2,122.20,0.00,2,0,0,0,0,0,6826.216,0.076349099
372,4:04:46 AM,9:04:46 AM,2,46.28,0.00,2,0,0,0,0,0,6900.472,0.028917112
373,4:04:52 AM,9:04:52 AM,0,0.00,0.00,0,0,0,0,0,0,6974.728,0
374,4:04:59 AM,9:04:59 AM,1,218.80,0.00,0,0,0,0,0,1,7048.984,0.136708409
375,4:05:05 AM,9:05:05 AM,0,0.00,0.00,0,0,0,0,0,0,7123.24,0
376,4:05:11 AM,9:05:11 AM,0,0.00,0.00,0,0,0,0,0,0,7197.496,0
377,4:05:17 AM,9:05:18 AM,1,154.67,0.00,1,0,0,0,0,0,7271.752,0.096638773
378,4:05:24 AM,9:05:24 AM,1,501.54,0.01,0,0,0,0,0,1,7346.008,0.313368303
379,4:05:30 AM,9:05:30 AM,0,0.00,0.00,0,0,0,0,0,0,7420.264,0
380,4:05:36 AM,9:05:36 AM,0,0.00,0.00,0,0,0,0,0,0,7494.52,0
381,4:05:43 AM,9:05:43 AM,0,0.00,0.00,0,0,0,0,0,0,7568.776,0
382,4:05:49 AM,9:05:49 AM,0,0.00,0.00,0,0,0,0,0,0,7643.032,0
383,4:05:55 AM,9:05:55 AM,0,0.00,0.00,0,0,0,0,0,0,7717.288,0
384,4:06:01 AM,9:06:01 AM,3,388.31,0.00,2,0,0,0,1,0,7791.544,0.242616
385,4:06:08 AM,9:06:08 AM,0,0.00,0.00,0,0,0,0,0,0,7865.8,0
386,4:06:14 AM,9:06:14 AM,0,0.00,0.00,0,0,0,0,0,0,7940.056,0
387,4:06:20 AM,9:06:20 AM,0,0.00,0.00,0,0,0,0,0,0,8014.312,0
388,4:06:26 AM,9:06:26 AM,1,8.86,0.00,1,0,0,0,0,0,8088.568,0.005534909
389,4:06:33 AM,9:06:33 AM,2,611.46,0.01,0,0,0,0,1,1,8162.824,0.382042159
390,4:06:39 AM,9:06:39 AM,0,0.00,0.00,0,0,0,0,0,0,8237.08,0
391,4:06:45 AM,9:06:45 AM,0,0.00,0.00,0,0,0,0,0,0,8311.336,0
392,4:06:52 AM,9:06:52 AM,0,0.00,0.00,0,0,0,0,0,0,8385.592,0
393,4:06:58 AM,9:06:58 AM,2,1386.12,0.01,0,0,0,0,1,1,8459.848,0.866058548
394,4:07:04 AM,9:07:04 AM,2,214.90,0.00,1,0,0,0,0,1,8534.104,0.134270472
395,4:07:10 AM,9:07:10 AM,0,0.00,0.00,0,0,0,0,0,0,8608.36,0
396,4:07:17 AM,9:07:17 AM,0,0.00,0.00,0,0,0,0,0,0,8682.616,0
397,4:07:23 AM,9:07:23 AM,1,208.03,0.00,0,0,0,0,0,1,8756.872,0.129980112
398,4:07:29 AM,9:07:29 AM,0,0.00,0.00,0,0,0,0,0,0,8831.128,0
399,4:07:36 AM,9:07:36 AM,1,205.48,0.00,1,0,0,0,0,0,8905.384,0.128387708
400,4:07:42 AM,9:07:42 AM,0,0.00,0.00,0,0,0,0,0,0,8979.64,0
401,4:07:48 AM,9:07:48 AM,0,0.00,0.00,0,0,0,0,0,0,9053.896,0
402,4:07:54 AM,9:07:54 AM,1,489.65,0.01,0,0,0,0,0,1,9128.152,0.305936189
403,4:08:01 AM,9:08:01 AM,0,0.00,0.00,0,0,0,0,0,0,9202.408,0
404,4:08:07 AM,9:08:07 AM,0,0.00,0.00,0,0,0,0,0,0,9276.664,0
405,4:08:13 AM,9:08:13 AM,0,0.00,0.00,0,0,0,0,0,0,9350.92,0
406,4:08:19 AM,9:08:19 AM,0,0.00,0.00,0,0,0,0,0,0,9425.176,0
407,4:08:26 AM,9:08:26 AM,1,8.72,0.00,1,0,0,0,0,0,9499.432,0.0054468
408,4:08:32 AM,9:08:32 AM,0,0.00,0.00,0,0,0,0,0,0,9573.688,0
409,4:08:38 AM,9:08:38 AM,0,0.00,0.00,0,0,0,0,0,0,9647.944,0
410,4:08:45 AM,9:08:45 AM,0,0.00,0.00,0,0,0,0,0,0,9722.2,0
411,4:08:51 AM,9:08:51 AM,1,167.29,0.00,0,0,0,0,0,1,9796.456,0.104522842
412,4:08:57 AM,9:08:57 AM,0,0.00,0.00,0,0,0,0,0,0,9870.712,0
413,4:09:03 AM,9:09:03 AM,0,0.00,0.00,0,0,0,0,0,0,9944.968,0
414,4:09:10 AM,9:09:10 AM,0,0.00,0.00,0,0,0,0,0,0,10019.224,0
415,4:09:16 AM,9:09:16 AM,0,0.00,0.00,0,0,0,0,0,0,10093.48,0
416,4:09:22 AM,9:09:22 AM,2,474.93,0.00,0,0,0,0,0,2,10167.736,0.296742674
417,4:09:28 AM,9:09:28 AM,2,881.31,0.01,0,0,0,0,1,1,10241.992,0.550646786
418,4:09:35 AM,9:09:35 AM,3,622.27,0.01,1,0,0,0,0,2,10316.248,0.388799927
419,4:09:41 AM,9:09:41 AM,0,0.00,0.00,0,0,0,0,0,0,10390.504,0
420,4:09:47 AM,9:09:47 AM,0,0.00,0.00,0,0,0,0,0,0,10464.76,0
421,4:09:54 AM,9:09:54 AM,0,0.00,0.00,0,0,0,0,0,0,10539.016,0
422,4:10:00 AM,9:10:00 AM,3,387.49,0.00,1,0,0,0,0,2,10613.272,0.242104318
423,4:10:06 AM,9:10:06 AM,0,0.00,0.00,0,0,0,0,0,0,10687.528,0
424,4:10:12 AM,9:10:12 AM,0,0.00,0.00,0,0,0,0,0,0,10761.784,0
425,4:10:19 AM,9:10:19 AM,1,240.57,0.00,0,0,0,0,0,1,10836.04,0.15030782
426,4:10:25 AM,9:10:25 AM,1,399.14,0.00,0,0,1,0,0,0,10910.296,0.249388761
427,4:10:31 AM,9:10:31 AM,1,211.71,0.00,0,0,0,0,0,1,10984.552,0.132279105
428,4:10:38 AM,9:10:38 AM,3,578.53,0.01,2,0,0,0,0,1,11058.808,0.361472452
429,4:10:44 AM,9:10:44 AM,1,50.41,0.00,1,0,0,0,0,0,11133.064,0.031494175
430,4:10:50 AM,9:10:50 AM,0,0.00,0.00,0,0,0,0,0,0,11207.32,0
431,4:10:56 AM,9:10:56 AM,1,157.06,0.00,0,0,0,0,0,1,11281.576,0.098130284
432,4:11:03 AM,9:11:03 AM,0,0.00,0.00,0,0,0,0,0,0,11355.832,0
433,4:11:09 AM,9:11:09 AM,3,460.49,0.00,3,0,0,0,0,0,11430.088,0.287717466
434,4:11:15 AM,9:11:15 AM,0,0.00,0.00,0,0,0,0,0,0,11504.344,0
435,4:11:21 AM,9:11:21 AM,0,0.00,0.00,0,0,0,0,0,0,11578.6,0
436,4:11:28 AM,9:11:28 AM,0,0.00,0.00,0,0,0,0,0,0,11652.856,0
437,4:11:34 AM,9:11:34 AM,0,0.00,0.00,0,0,0,0,0,0,11727.112,0
438,4:11:40 AM,9:11:40 AM,0,0.00,0.00,0,0,0,0,0,0,11801.368,0
439,4:11:47 AM,9:11:47 AM,1,59.32,0.00,1,0,0,0,0,0,11875.624,0.037060999
440,4:11:53 AM,9:11:53 AM,0,0.00,0.00,0,0,0,0,0,0,11949.88,0
441,4:11:59 AM,9:11:59 AM,1,207.54,0.00,0,0,0,0,0,1,12024.136,0.129670529
442,4:12:05 AM,9:12:05 AM,1,60.99,0.00,1,0,0,0,0,0,12098.392,0.038106586
443,4:12:12 AM,9:12:12 AM,0,0.00,0.00,0,0,0,0,0,0,12172.648,0
444,4:12:18 AM,9:12:18 AM,2,238.04,0.00,1,0,0,0,0,1,12246.904,0.148726168
445,4:12:24 AM,9:12:24 AM,1,80.64,0.00,1,0,0,0,0,0,12321.16,0.050382966
446,4:12:30 AM,9:12:30 AM,0,0.00,0.00,0,0,0,0,0,0,12395.416,0
447,4:12:37 AM,9:12:37 AM,0,0.00,0.00,0,0,0,0,0,0,12469.672,0
448,4:12:43 AM,9:12:43 AM,0,0.00,0.00,0,0,0,0,0,0,12543.928,0
449,4:12:49 AM,9:12:49 AM,2,88.70,0.00,2,0,0,0,0,0,12618.184,0.055421032
450,4:12:56 AM,9:12:56 AM,1,331.82,0.00,0,0,0,0,0,1,12692.44,0.207322901
451,4:13:02 AM,9:13:02 AM,0,0.00,0.00,0,0,0,0,0,0,12766.696,0
452,4:13:08 AM,9:13:08 AM,0,0.00,0.00,0,0,0,0,0,0,12840.952,0
453,4:13:14 AM,9:13:14 AM,0,0.00,0.00,0,0,0,0,0,0,12915.208,0
454,4:13:21 AM,9:13:21 AM,2,388.61,0.00,1,0,0,0,0,1,12989.464,0.242807076
455,4:13:27 AM,9:13:27 AM,2,695.83,0.01,1,0,0,0,0,1,13063.72,0.434762306
456,4:13:33 AM,9:13:33 AM,1,61.95,0.00,1,0,0,0,0,0,13137.976,0.03870959
457,4:13:39 AM,9:13:39 AM,1,101.63,0.00,1,0,0,0,0,0,13212.232,0.063499455
458,4:13:46 AM,9:13:46 AM,1,246.85,0.00,0,0,0,0,0,1,13286.488,0.154236339
459,4:13:52 AM,9:13:52 AM,0,0.00,0.00,0,0,0,0,0,0,13360.744,0
460,4:13:58 AM,9:13:58 AM,1,53.08,0.00,1,0,0,0,0,0,13435,0.033165297
461,4:14:05 AM,9:14:05 AM,0,0.00,0.00,0,0,0,0,0,0,13509.256,0
462,4:14:11 AM,9:14:11 AM,0,0.00,0.00,0,0,0,0,0,0,13583.512,0
463,4:14:17 AM,9:14:17 AM,1,366.39,0.00,0,0,0,0,0,1,13657.768,0.228925205
464,4:14:23 AM,9:14:23 AM,0,0.00,0.00,0,0,0,0,0,0,13732.024,0
465,4:14:30 AM,9:14:30 AM,0,0.00,0.00,0,0,0,0,0,0,13806.28,0
466,4:14:36 AM,9:14:36 AM,1,180.85,0.00,1,0,0,0,0,0,13880.536,0.112995713
467,4:14:42 AM,9:14:42 AM,0,0.00,0.00,0,0,0,0,0,0,13954.792,0
468,4:14:48 AM,9:14:48 AM,0,0.00,0.00,0,0,0,0,0,0,14029.048,0
469,4:14:55 AM,9:14:55 AM,1,326.90,0.00,0,0,0,0,0,1,14103.304,0.204246923
470,4:15:01 AM,9:15:01 AM,0,0.00,0.00,0,0,0,0,0,0,14177.56,0
471,4:15:07 AM,9:15:07 AM,1,363.99,0.00,0,0,0,1,0,0,14251.816,0.227425748
472,4:15:14 AM,9:15:14 AM,2,1079.04,0.01,1,1,0,0,0,0,14326.072,0.674195404
473,4:15:20 AM,9:15:20 AM,0,0.00,0.00,0,0,0,0,0,0,14400.328,0
474,4:15:26 AM,9:15:26 AM,2,322.24,0.00,1,0,0,0,0,1,14474.584,0.201340732
475,4:15:32 AM,9:15:32 AM,1,307.59,0.00,0,0,0,0,0,1,14548.84,0.192185309
476,4:15:39 AM,9:15:39 AM,2,204.02,0.00,1,0,0,0,0,1,14623.096,0.127473361
477,4:15:45 AM,9:15:45 AM,0,0.00,0.00,0,0,0,0,0,0,14697.352,0
478,4:15:51 AM,9:15:51 AM,0,0.00,0.00,0,0,0,0,0,0,14771.608,0
479,4:15:57 AM,9:15:57 AM,1,259.66,0.00,0,0,0,0,1,0,14845.864,0.162236123
480,4:16:04 AM,9:16:04 AM,0,0.00,0.00,0,0,0,0,0,0,14920.12,0
481,4:16:10 AM,9:16:10 AM,0,0.00,0.00,0,0,0,0,0,0,14994.376,0
482,4:16:16 AM,9:16:16 AM,1,204.45,0.00,0,0,0,0,0,1,15068.632,0.12774352
483,4:16:22 AM,9:16:22 AM,2,990.03,0.01,0,0,0,0,0,2,15142.888,0.618579986
484,4:16:29 AM,9:16:29 AM,2,889.82,0.01,0,1,0,0,0,1,15217.144,0.555965476
485,4:16:35 AM,9:16:35 AM,0,0.00,0.00,0,0,0,0,0,0,15291.4,0
486,4:16:41 AM,9:16:41 AM,2,460.02,0.00,1,0,0,0,0,1,15365.656,0.287421437
487,4:16:48 AM,9:16:48 AM,1,316.93,0.00,0,0,0,0,1,0,15439.912,0.198022759
488,4:16:54 AM,9:16:54 AM,0,0.00,0.00,0,0,0,0,0,0,15514.168,0
489,4:17:00 AM,9:17:00 AM,0,0.00,0.00,0,0,0,0,0,0,15588.424,0
490,4:17:06 AM,9:17:06 AM,0,0.00,0.00,0,0,0,0,0,0,15662.68,0
491,4:17:13 AM,9:17:13 AM,3,219.34,0.00,2,0,0,0,0,1,15736.936,0.137048122
492,4:17:19 AM,9:17:19 AM,2,218.80,0.00,1,0,0,0,1,0,15811.192,0.136704992
493,4:17:25 AM,9:17:25 AM,0,0.00,0.00,0,0,0,0,0,0,15885.448,0
494,4:17:32 AM,9:17:32 AM,1,176.89,0.00,1,0,0,0,0,0,15959.704,0.110523068
495,4:17:38 AM,9:17:38 AM,0,0.00,0.00,0,0,0,0,0,0,16033.96,0
496,4:17:44 AM,9:17:44 AM,1,549.79,0.01,0,0,0,0,0,1,16108.216,0.343513374
497,4:17:50 AM,9:17:50 AM,3,1355.64,0.01,1,1,0,0,0,1,16182.472,0.847012076
498,4:17:57 AM,9:17:57 AM,0,0.00,0.00,0,0,0,0,0,0,16256.728,0
499,4:18:03 AM,9:18:03 AM,2,861.94,0.01,0,0,0,0,1,1,16330.984,0.538546326
500,4:18:09 AM,9:18:09 AM,2,661.12,0.01,1,0,0,0,0,1,16405.24,0.413074184
501,4:18:15 AM,9:18:15 AM,1,105.82,0.00,1,0,0,0,0,0,16479.496,0.06611458
502,4:18:22 AM,9:18:22 AM,0,0.00,0.00,0,0,0,0,0,0,16553.752,0
503,4:18:28 AM,9:18:28 AM,0,0.00,0.00,0,0,0,0,0,0,16628.008,0
504,4:18:34 AM,9:18:34 AM,2,464.44,0.00,0,0,0,0,0,2,16702.264,0.290185659
505,4:18:40 AM,9:18:40 AM,1,232.61,0.00,0,0,0,0,0,1,16776.52,0.145334327
506,4:18:47 AM,9:18:47 AM,3,575.75,0.01,1,0,0,0,0,2,16850.776,0.359732356
507,4:18:53 AM,9:18:53 AM,1,236.05,0.00,1,0,0,0,0,0,16925.032,0.147486422
508,4:18:59 AM,9:18:59 AM,0,0.00,0.00,0,0,0,0,0,0,16999.288,0
509,4:19:06 AM,9:19:06 AM,1,722.03,0.01,0,0,0,0,0,1,17073.544,0.451131198
510,4:19:12 AM,9:19:12 AM,2,287.63,0.00,1,0,0,0,1,0,17147.8,0.179712182
511,4:19:18 AM,9:19:18 AM,0,0.00,0.00,0,0,0,0,0,0,17222.056,0
512,4:19:24 AM,9:19:24 AM,0,0.00,0.00,0,0,0,0,0,0,17296.312,0
513,4:19:30 AM,9:19:30 AM,0,0.00,0.00,0,0,0,0,0,0,17370.568,0
514,4:19:37 AM,9:19:37 AM,1,222.78,0.00,0,0,0,0,1,0,17444.824,0.139195175
515,4:19:43 AM,9:19:43 AM,0,0.00,0.00,0,0,0,0,0,0,17519.08,0
516,4:19:49 AM,9:19:49 AM,1,185.42,0.00,1,0,0,0,0,0,17593.336,0.115854006
517,4:19:56 AM,9:19:56 AM,0,0.00,0.00,0,0,0,0,0,0,17667.592,0
518,4:20:02 AM,9:20:02 AM,2,294.37,0.00,1,1,0,0,0,0,17741.848,0.183925175
519,4:20:08 AM,9:20:08 AM,3,582.43,0.01,1,0,0,0,1,1,17816.104,0.363908077
520,4:20:14 AM,9:20:14 AM,1,135.53,0.00,1,0,0,0,0,0,17890.36,0.084678784
521,4:20:21 AM,9:20:21 AM,1,190.21,0.00,0,0,0,0,0,1,17964.616,0.118846077
522,4:20:27 AM,9:20:27 AM,2,401.81,0.00,0,0,0,0,1,1,18038.872,0.251053423
523,4:20:33 AM,9:20:33 AM,0,0.00,0.00,0,0,0,0,0,0,18113.128,0
524,4:20:39 AM,9:20:39 AM,1,442.32,0.00,0,0,0,0,0,1,18187.384,0.276364123
525,4:20:45 AM,9:20:45 AM,1,289.81,0.00,0,0,0,0,0,1,18261.64,0.181076536
526,4:20:52 AM,9:20:52 AM,0,0.00,0.00,0,0,0,0,0,0,18335.896,0
527,4:20:58 AM,9:20:58 AM,1,435.05,0.00,0,0,0,0,1,0,18410.152,0.27182269
528,4:21:04 AM,9:21:04 AM,0,0.00,0.00,0,0,0,0,0,0,18484.408,0
529,4:21:10 AM,9:21:10 AM,0,0.00,0.00,0,0,0,0,0,0,18558.664,0
530,4:21:17 AM,9:21:17 AM,1,294.89,0.00,0,0,0,0,0,1,18632.92,0.184248701
531,4:21:23 AM,9:21:23 AM,1,130.01,0.00,0,0,0,0,0,1,18707.176,0.081229291
532,4:21:29 AM,9:21:29 AM,1,541.05,0.01,0,0,0,0,0,1,18781.432,0.338052492
533,4:21:36 AM,9:21:36 AM,1,202.65,0.00,0,0,0,0,0,1,18855.688,0.126619895
534,4:21:42 AM,9:21:42 AM,4,1107.93,0.01,1,0,0,0,1,2,18929.944,0.692241788
535,4:21:48 AM,9:21:48 AM,2,785.73,0.01,0,0,0,0,1,1,19004.2,0.490928027
536,4:21:54 AM,9:21:54 AM,2,313.17,0.00,1,0,0,0,0,1,19078.456,0.195671317
537,4:22:01 AM,9:22:01 AM,2,468.56,0.00,1,0,0,0,0,1,19152.712,0.292759738
538,4:22:07 AM,9:22:07 AM,1,258.94,0.00,0,0,0,0,0,1,19226.968,0.161789692
539,4:22:13 AM,9:22:13 AM,1,208.14,0.00,0,0,0,0,0,1,19301.224,0.130046561
540,4:22:20 AM,9:22:20 AM,2,321.02,0.00,0,0,0,0,0,2,19375.48,0.200573473
541,4:22:26 AM,9:22:26 AM,0,0.00,0.00,0,0,0,0,0,0,19449.736,0
542,4:22:32 AM,9:22:32 AM,0,0.00,0.00,0,0,0,0,0,0,19523.992,0
543,4:22:38 AM,9:22:38 AM,1,207.69,0.00,0,0,0,0,0,1,19598.248,0.129767994
544,4:22:45 AM,9:22:45 AM,1,39.58,0.00,1,0,0,0,0,0,19672.504,0.024727869
